overview,genres,budget,popularity,runtime,vote_average,vote_count
"soren, a young barn owl, is kidnapped by owls of st. aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. he and his new friends escape to the island of ga'hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of st. aggie's. the film is based on the first three books in the series.","['animation', 'adventure', 'family', 'fantasy']",0.8163265306122448,0.5865566255355125,0.4086021505376344,0.5744680851063829,0.4029850746268657
an employee of a corporation with a lucrative secret process is tempted to betray it. but there's more to it than that.,"['crime', 'drama', 'mystery', 'thriller']",0.1020408163265305,0.0485745391025193,0.5483870967741936,0.702127659574468,0.0413318025258324
"a westerner finds refuge with a group of women in a church during japan's rape of nanking in 1937. posing as a priest, he attempts to lead the women to safety.","['drama', 'history', 'war']",0.9591836734693876,0.1967083184506238,0.924731182795699,0.702127659574468,0.1067738231917336
"a westerner finds refuge with a group of women in a church during japan's rape of nanking in 1937. posing as a priest, he attempts to lead the women to safety.","['drama', 'history', 'war']",0.9591836734693876,0.1967083184506238,0.924731182795699,0.702127659574468,0.1067738231917336
"a westerner finds refuge with a group of women in a church during japan's rape of nanking in 1937. posing as a priest, he attempts to lead the women to safety.","['drama', 'history', 'war']",0.9591836734693876,0.1967083184506238,0.924731182795699,0.702127659574468,0.1067738231917336
"cody is a surfing penguin from shiverpool who dreams of making it big and being like his idol big z. on his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  surf's up is a 2007 american computer-animated mockumentary film produced by sony pictures animation and distributed by columbia pictures and imageworks studios. it stars the voices of shia labeouf, jeff bridges, zooey deschanel, jon heder among others.","['animation', 'comedy', 'family']",0.8673469387755101,0.3650978694361816,0.2795698924731182,0.4468085106382979,0.3444316877152699
"cody is a surfing penguin from shiverpool who dreams of making it big and being like his idol big z. on his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  surf's up is a 2007 american computer-animated mockumentary film produced by sony pictures animation and distributed by columbia pictures and imageworks studios. it stars the voices of shia labeouf, jeff bridges, zooey deschanel, jon heder among others.","['animation', 'comedy', 'family']",0.8673469387755101,0.3650978694361816,0.2795698924731182,0.4468085106382979,0.3444316877152699
"after a failed swindle, two con-men end up with a map to el dorado, the fabled ""city of gold,"" and an unintended trip to the new world.  much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  the only question is, do they take the worshipful natives for all they're worth, or is there a bit more to el dorado than riches?","['adventure', 'animation', 'comedy', 'family']",0.9693877551020408,0.5823557448772585,0.3225806451612903,0.6808510638297872,0.4919632606199771
"after a failed swindle, two con-men end up with a map to el dorado, the fabled ""city of gold,"" and an unintended trip to the new world.  much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  the only question is, do they take the worshipful natives for all they're worth, or is there a bit more to el dorado than riches?","['adventure', 'animation', 'comedy', 'family']",0.9693877551020408,0.5823557448772585,0.3225806451612903,0.6808510638297872,0.4919632606199771
"after being brutally murdered, 14-year-old susie salmon watches from heaven over her grief-stricken family -- and her killer. as she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.","['fantasy', 'drama']",0.6632653061224489,0.4598089676969229,0.8279569892473119,0.5957446808510637,0.6107921928817451
"john gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. however john is not young anymore, and has been seeking an apprentice to carry on his trade. most have failed to survive. the last hope is a young farmer's son named thomas ward. will he survive the training to become the spook that so many others couldn't?","['adventure', 'fantasy']",0.9693877551020408,1.0,0.4623655913978495,0.2978723404255319,0.5487944890929967
"upon moving into the run-down spiderwick estate with their mother, twin brothers jared and simon grace, along with their sister mallory, find themselves pulled into an alternate world full of faeries and other creatures.","['adventure', 'family', 'fantasy']",0.9183673469387756,0.3369001177105953,0.3870967741935484,0.5319148936170213,0.3277841561423651
"wounded in africa during world war ii, nazi col. claus von stauffenberg returns to his native germany and joins the resistance in a daring plan to create a shadow government and assassinate adolf hitler. when events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the führer.","['drama', 'thriller', 'history', 'war']",0.7653061224489794,0.6103039055692496,0.6666666666666667,0.6170212765957447,0.6727898966704938
